Dia;Hora;GHI;cantidad;GHI_prom
129.0;22.0;1606.3777394730357;60;26.772962324550594
129.0;23.0;1754.7402117704996;60;29.245670196174995
130.0;0.0;1578.7983255355828;60;26.313305425593047
130.0;1.0;1976.9761142575717;60;32.94960190429286
130.0;2.0;1673.1100714109814;60;27.88516785684969
130.0;3.0;1653.779857178035;60;27.562997619633915
130.0;4.0;1880.0787983255357;60;31.33464663875893
130.0;5.0;1876.6313715833537;60;31.27718952638923
130.0;6.0;1604.7771484855946;60;26.746285808093244
130.0;7.0;1617.8281211524247;60;26.96380201920708
130.0;8.0;2068.8254124599835;60;34.48042354099972
130.0;9.0;5741.689239103669;60;95.69482065172782
130.0;10.0;5883.526225067718;60;98.0587704177953
130.0;11.0;8484.486579660183;60;141.40810966100304
130.0;12.0;15358.286136419596;60;255.97143560699325
130.0;13.0;15753.632110317654;60;262.5605351719609
130.0;14.0;7305.712878601332;60;121.76188131002219
130.0;15.0;6788.598867274068;60;113.1433144545678
130.0;16.0;8434.375769514898;60;140.57292949191498
130.0;17.0;5067.594188623491;60;84.45990314372486
130.0;18.0;2383.0337355331203;60;39.71722892555201
130.0;19.0;1744.0285643930065;60;29.06714273988344
130.0;20.0;1728.1457769022409;59;29.290606388173575
130.0;21.0;1864.4422556020684;60;31.074037593367805
130.0;22.0;1273.208569317901;60;21.220142821965016
130.0;23.0;1183.9448411721253;59;20.066861714781783
131.0;0.0;934.4988918985462;60;15.574981531642436
131.0;1.0;169.29327751785272;54;3.13506069477505
131.0;2.0;34.10490027086925;57;0.5983315836994606
131.0;3.0;7.75671016990889;23;0.33724826825690823
131.0;4.0;0.36936715094804234;19;0.019440376365686438
131.0;5.0;2.5855700566362967;36;0.07182139046211936
131.0;6.0;2.216202905688254;25;0.08864811622753016
131.0;7.0;25.36321103176557;41;0.6186149032137944
131.0;8.0;678.5274562915536;60;11.30879093819256
131.0;9.0;2412.7062299926115;60;40.211770499876856
131.0;10.0;3384.388081753262;60;56.40646802922104
131.0;11.0;8635.927111548877;60;143.93211852581462
131.0;12.0;12548.879586308789;60;209.14799310514647
131.0;13.0;17177.04998768776;60;286.28416646146263
131.0;14.0;13116.227530164982;60;218.60379216941638
131.0;15.0;5617.951243536073;60;93.63252072560121
131.0;16.0;3937.33070672248;60;65.62217844537467
131.0;17.0;1848.1901009603555;60;30.80316834933926
131.0;18.0;553.6813592711154;50;11.073627185422309
131.0;19.0;0.0;1;0.0
131.0;20.0;0.0;13;0.0
131.0;21.0;0.0;12;0.0
131.0;22.0;0.0;10;0.0
131.0;23.0;0.0;14;0.0
132.0;0.0;1.4774686037921694;30;0.04924895345973898
132.0;1.0;0.0;19;0.0
132.0;2.0;0.0;15;0.0
132.0;3.0;0.0;4;0.0
132.0;4.0;0.0;7;0.0
132.0;5.0;227.03767544939663;25;9.081507017975865
132.0;6.0;530.1649839940899;60;8.836083066568165
132.0;7.0;79.04457030288106;51;1.549893535350609
132.0;8.0;3227.899532134942;60;53.79832553558237
132.0;9.0;9816.424525978826;60;163.60707543298042
132.0;10.0;21861.979807929085;60;364.3663301321514
132.0;11.0;24480.177296232454;60;408.00295493720756
132.0;12.0;14697.242058606258;60;244.9540343101043
132.0;13.0;45433.637035212996;60;757.2272839202166
132.0;14.0;50460.23147008126;60;841.0038578346877
132.0;15.0;27156.73479438562;60;452.6122465730936
132.0;16.0;18572.51908396947;60;309.5419847328245
132.0;17.0;7849.544447180494;60;130.82574078634156
132.0;18.0;1484.8559468111298;46;32.27947710458978
132.0;21.0;0.0;5;0.0
133.0;1.0;0.0;8;0.0
133.0;2.0;1.108101452844127;27;0.04104079454978248
133.0;3.0;0.0;3;0.0
133.0;4.0;0.0;4;0.0
133.0;5.0;0.0;11;0.0
133.0;6.0;0.0;12;0.0
133.0;7.0;10.219157842895838;19;0.5378504127839915
133.0;8.0;1260.7732085693178;60;21.01288680948863
133.0;9.0;5696.6264466880075;60;94.9437741114668
133.0;10.0;15065.6242304851;60;251.09373717475168
133.0;11.0;23555.405072642214;60;392.59008454403687
133.0;12.0;43523.88574242798;60;725.3980957071329
133.0;13.0;44147.377493228254;60;735.7896248871376
133.0;14.0;46632.602807190335;60;777.2100467865056
133.0;15.0;34562.423048510216;60;576.040384141837
133.0;16.0;12021.05392760404;60;200.35089879340066
133.0;17.0;3136.542723467125;60;52.27571205778542
133.0;18.0;603.6690470327504;47;12.844022277292563
133.0;20.0;0.0;3;0.0
133.0;21.0;0.0;1;0.0
133.0;22.0;9.357301157350404;30;0.3119100385783468
133.0;23.0;2.5855700566362967;19;0.1360826345598051
134.0;1.0;166.58458507756714;49;3.3996854097462683
134.0;2.0;198.22703767544937;60;3.3037839612574893
134.0;3.0;47.27899532134944;42;1.1256903647940344
134.0;4.0;0.0;8;0.0
134.0;5.0;0.0;11;0.0
134.0;6.0;0.0;1;0.0
134.0;7.0;40.38414183698596;31;1.3027142528059987
134.0;8.0;2466.14134449643;60;41.10235574160717
134.0;9.0;10787.61388820487;60;179.7935648034145
134.0;10.0;31821.349421324783;60;530.3558236887463
134.0;11.0;40309.52967249445;60;671.8254945415741
134.0;12.0;43725.313962078304;60;728.7552327013051
134.0;13.0;49661.04407781333;60;827.6840679635554
134.0;14.0;42410.12065993598;60;706.8353443322663
134.0;15.0;34967.61881310022;60;582.7936468850037
134.0;16.0;24549.24895345973;60;409.1541492243288
134.0;17.0;11924.279734055652;60;198.7379955675942
134.0;18.0;1260.773208569318;42;30.018409727840908
134.0;19.0;0.0;7;0.0
134.0;20.0;0.0;17;0.0
134.0;21.0;0.0;6;0.0
135.0;1.0;0.0;1;0.0
135.0;2.0;92.34178773701059;13;7.103214441308507
135.0;3.0;624.2304851021914;42;14.862630597671224
135.0;6.0;0.0;5;0.0
135.0;7.0;48.0177296232455;12;4.001477468603792
135.0;8.0;2595.6660920955424;60;43.26110153492571
135.0;9.0;13386.111795124354;60;223.10186325207258
135.0;10.0;26415.784289583848;60;440.2630714930641
135.0;11.0;37098.128539768535;60;618.3021423294756
135.0;12.0;42806.45161290321;60;713.4408602150536
135.0;13.0;44234.17877370105;60;737.2363128950176
135.0;14.0;41727.40704260032;60;695.4567840433388
135.0;15.0;34651.44053188869;60;577.5240088648115
135.0;16.0;24511.08101452844;60;408.51801690880734
135.0;17.0;12053.804481654768;60;200.8967413609128
135.0;18.0;1229.7463678896822;38;32.36174652341269
135.0;19.0;0.0;4;0.0
135.0;20.0;0.0;1;0.0
135.0;22.0;0.0;2;0.0
135.0;23.0;0.0;1;0.0
136.0;0.0;0.0;4;0.0
136.0;5.0;0.0;2;0.0
136.0;6.0;0.0;4;0.0
136.0;7.0;22.777640975129273;10;2.2777640975129274
136.0;8.0;5354.838709677418;60;89.24731182795696
136.0;9.0;16241.07362718542;60;270.68456045309034
136.0;10.0;27688.254124599855;60;461.47090207666423
136.0;11.0;36296.72494459492;60;604.9454157432486
136.0;12.0;41924.77222359025;60;698.7462037265042
136.0;13.0;43591.84929820241;60;726.5308216367068
136.0;14.0;41065.3779857178;60;684.42296642863
136.0;15.0;34046.909628170404;60;567.4484938028401
136.0;16.0;23918.000492489533;60;398.6333415414922
136.0;17.0;7908.396946564885;60;131.80661577608143
136.0;18.0;450.751046540261;40;11.268776163506525
137.0;6.0;0.0;2;0.0
137.0;7.0;117.33563161782811;45;2.6074584803961804
137.0;8.0;2437.0844619551835;60;40.618074365919725
137.0;9.0;7176.3112533858675;60;119.60518755643112
137.0;10.0;19376.631371583357;60;322.9438561930559
137.0;11.0;33571.410982516616;60;559.5235163752769
137.0;12.0;27541.861610440763;60;459.0310268406794
137.0;13.0;25809.77591726175;60;430.16293195436253
137.0;14.0;47925.01846835755;60;798.7503078059592
137.0;15.0;35444.34868259049;60;590.7391447098415
137.0;16.0;15016.498399409016;60;250.2749733234836
137.0;17.0;9072.888451120412;60;151.21480751867355
137.0;18.0;427.1115488795861;31;13.777791899341487
138.0;0.0;0.36936715094804234;6;0.061561191824673726
138.0;1.0;14.77468603792169;56;0.2638336792486016
138.0;2.0;13.912829352376257;57;0.2440847254802852
138.0;3.0;1.4774686037921694;40;0.036936715094804236
138.0;4.0;0.0;1;0.0
138.0;5.0;6.032996798818026;16;0.3770622999261266
138.0;7.0;23.516375277025357;12;1.959697939752113
138.0;8.0;1367.8896823442499;60;22.798161372404163
138.0;9.0;5064.639251415907;60;84.41065419026512
138.0;10.0;9958.384634326523;60;165.97307723877537
138.0;11.0;9963.555774439792;60;166.05926290732987
138.0;12.0;27125.954198473282;60;452.09923664122135
138.0;13.0;33793.893129770986;60;563.2315521628498
138.0;14.0;14439.30066486087;60;240.6550110810145
138.0;15.0;4776.655996060084;60;79.61093326766807
138.0;16.0;3304.3585323811876;60;55.07264220635313
138.0;17.0;1935.606993351391;60;32.26011655585652
138.0;18.0;160.79783304604783;44;3.6544962055919963
138.0;19.0;0.0;2;0.0
138.0;20.0;0.0;2;0.0
138.0;22.0;0.0;5;0.0
138.0;23.0;0.0;2;0.0
139.0;0.0;0.0;15;0.0
139.0;1.0;0.0;4;0.0
139.0;2.0;0.0;9;0.0
139.0;3.0;0.0;4;0.0
139.0;4.0;30.041861610440776;21;1.430564838592418
139.0;5.0;62.42304851021917;37;1.6871094191951126
139.0;6.0;1.723713371090864;6;0.28728556184847737
139.0;7.0;24.62447672986949;11;2.238588793624499
139.0;8.0;3613.395715341049;60;60.223261922350815
139.0;9.0;15387.83550849544;60;256.46392514159066
139.0;10.0;25778.133464663875;60;429.63555774439794
139.0;11.0;35484.486579660166;60;591.4081096610028
139.0;12.0;41258.31076089632;60;687.6385126816053
139.0;13.0;39811.992120167466;60;663.5332020027911
139.0;14.0;38394.976606747114;60;639.9162767791186
139.0;15.0;14016.37527702536;60;233.60625461708932
139.0;16.0;8368.628416646146;60;139.47714027743578
139.0;17.0;5495.4444718049745;60;91.59074119674958
139.0;18.0;851.2681605515878;45;18.91707023447973
139.0;20.0;0.0;9;0.0
139.0;21.0;0.0;6;0.0
139.0;22.0;0.0;4;0.0
139.0;23.0;0.0;4;0.0
140.0;0.0;0.0;1;0.0
140.0;1.0;0.0;1;0.0
140.0;2.0;0.0;5;0.0
140.0;3.0;0.0;2;0.0
140.0;4.0;0.0;4;0.0
140.0;5.0;0.0;1;0.0
140.0;7.0;50.6032996798818;15;3.37355331199212
140.0;8.0;3767.4218172863816;60;62.790363621439695
140.0;9.0;13449.150455552815;60;224.15250759254693
140.0;10.0;26303.496675695635;60;438.39161126159394
140.0;11.0;35008.7416892391;60;583.4790281539849
140.0;12.0;36635.06525486332;60;610.5844209143887
140.0;13.0;41137.28145776901;60;685.6213576294834
140.0;14.0;24896.700320118194;60;414.9450053353032
140.0;15.0;29942.3787244521;60;499.03964540753503
140.0;16.0;956224.4521053927;58;16486.628484575736
140.0;17.0;1666793.8931297706;60;27779.898218829512
140.0;18.0;1667200.1969958134;60;27786.669949930223
140.0;19.0;1605552.8195025856;60;26759.213658376426
140.0;20.0;1467729.6232455054;60;24462.16038742509
140.0;21.0;1357264.2206353114;60;22621.070343921856
140.0;22.0;1277443.9793154395;60;21290.73298859066
140.0;23.0;1173737.9955675944;60;19562.299926126572
141.0;0.0;1070237.6262004427;60;17837.293770007378
141.0;1.0;1001451.6129032258;60;16690.860215053763
141.0;2.0;958421.5710416152;60;15973.692850693587
141.0;3.0;966806.2053681357;60;16113.436756135596
141.0;4.0;951206.5993597634;60;15853.443322662724
141.0;5.0;347611.54887958633;27;12874.50181035505
141.0;6.0;757926.619059345;52;14575.511904987403
141.0;7.0;859369.6133957154;60;14322.826889928589
141.0;8.0;829780.8421571042;60;13829.680702618403
141.0;9.0;794730.3619798081;60;13245.506032996802
141.0;10.0;807469.8350160059;60;13457.830583600098
141.0;11.0;1051132.7259295739;60;17518.878765492896
141.0;12.0;1226274.3166707708;60;20437.90527784618
141.0;13.0;1328084.2157104162;60;22134.736928506936
141.0;14.0;1425868.012804728;60;23764.4668800788
141.0;15.0;1457941.3937453828;60;24299.023229089715
141.0;16.0;1540741.1967495687;60;25679.019945826145
141.0;17.0;1660637.7739473036;60;27677.29623245506
141.0;18.0;1729943.3637035212;60;28832.389395058686
141.0;19.0;1694607.2395961583;60;28243.453993269304
141.0;20.0;1644693.425264713;60;27411.557087745216
141.0;21.0;1584363.4572765327;60;26406.057621275544
141.0;22.0;1504333.9079044568;60;25072.231798407614
141.0;23.0;1455860.6254617088;60;24264.343757695147
142.0;0.0;1412275.3016498396;60;23537.921694163993
142.0;1.0;1379019.945826151;60;22983.665763769182
142.0;2.0;1437823.1962570793;60;23963.71993761799
142.0;3.0;1506587.0475252396;60;25109.78412542066
142.0;4.0;1574156.6116720014;60;26235.94352786669
142.0;5.0;1614737.7493228274;60;26912.295822047123
142.0;6.0;1614947.0573750313;60;26915.784289583855
142.0;7.0;1564232.9475498642;60;26070.54912583107
142.0;8.0;1512189.1159812852;60;25203.15193302142
142.0;9.0;1493954.6909628173;60;24899.244849380288
142.0;10.0;1468825.4124599854;60;24480.423540999756
142.0;11.0;1449015.0209308048;60;24150.250348846745
142.0;12.0;1440519.5764590004;60;24008.659607650006
142.0;13.0;1454641.713863581;60;24244.028564393015
142.0;14.0;1518283.673971928;60;25304.727899532132
142.0;15.0;1602868.7515390296;60;26714.47919231716
142.0;16.0;1626643.6838217187;60;27110.72806369531
142.0;17.0;1615501.1081014532;60;26925.018468357554
142.0;18.0;1597956.1684314213;60;26632.602807190353
142.0;19.0;1591282.935237626;60;26521.382253960433
142.0;20.0;1583243.0435853233;60;26387.384059755386
142.0;21.0;1575141.5907411966;60;26252.35984568661
142.0;22.0;1574439.7931543952;60;26240.66321923992
142.0;23.0;1557535.089879339;60;25958.91816465565
143.0;0.0;1519896.5771977343;60;25331.609619962237
143.0;1.0;1465771.977345481;60;24429.53295575802
143.0;2.0;1423405.5651317409;60;23723.426085529016
143.0;3.0;694369.4902733316;37;18766.742980360315
143.0;5.0;532.996798818025;1;532.996798818025
143.0;6.0;1868.7515390297956;2;934.3757695148978
143.0;11.0;1762.3737995567592;7;251.7676856509656
143.0;12.0;33975.12927850283;13;2613.471482961756
143.0;13.0;61053.311992120165;10;6105.331199212016
143.0;18.0;1102881.0637773946;34;32437.678346393957
143.0;19.0;1844422.5560206843;60;30740.37593367807
143.0;20.0;1754050.726422063;60;29234.178773701053
143.0;21.0;1678527.4562915533;60;27975.45760485922
143.0;22.0;1596367.889682344;60;26606.131494705733
143.0;23.0;1521965.0332430433;60;25366.083887384055
144.0;0.0;1465968.97315932;60;24432.816219321998
144.0;1.0;1409677.4193548386;60;23494.623655913976
144.0;2.0;1349187.3922679143;60;22486.45653779857
144.0;3.0;1304543.2159566607;60;21742.38693261101
144.0;4.0;1215119.4287121394;60;20251.990478535656
144.0;5.0;1237146.023147008;60;20619.100385783466
144.0;6.0;1154937.2075843387;60;19248.95345973898
144.0;7.0;1101809.8990396454;60;18363.498317327423
144.0;8.0;1087306.0822457522;60;18121.768037429203
144.0;9.0;1070499.8768776164;60;17841.66461462694
144.0;10.0;1101145.0381679388;60;18352.417302798982
144.0;11.0;1300787.9832553559;60;21679.799720922598
144.0;12.0;1475584.8313223342;60;24593.080522038905
144.0;13.0;1516818.5176065003;60;25280.308626775004
144.0;14.0;1538463.4326520558;60;25641.057210867595
144.0;15.0;1515353.361241073;60;25255.889354017887
144.0;16.0;1485877.8625954196;60;24764.631043256995
144.0;17.0;1456833.292292538;60;24280.554871542303
144.0;18.0;1415895.0997291305;60;23598.251662152175
144.0;19.0;1424513.6665845846;60;23741.89444307641
144.0;20.0;1304838.7096774192;60;21747.311827956986
144.0;21.0;1200233.9325289335;60;20003.898875482224
144.0;22.0;1122937.7000738732;60;18715.628334564553
144.0;23.0;1031026.8406796353;60;17183.78067799392
145.0;0.0;1006981.0391529178;60;16783.017319215298
145.0;1.0;995949.2735779362;60;16599.154559632272
145.0;2.0;957488.3033735534;60;15958.138389559224
145.0;3.0;889207.461216449;60;14820.124353607483
145.0;4.0;895582.3688746613;60;14926.372814577688
145.0;5.0;454050.72642206337;32;14189.08520068948
145.0;6.0;277712.3861117951;21;13224.39933865691
145.0;8.0;688496.6756956415;56;12294.583494565028
145.0;9.0;712989.4114750063;60;11883.15685791677
145.0;10.0;737054.9125831078;60;12284.248543051797
145.0;11.0;859234.1787737008;60;14320.569646228347
145.0;12.0;1153656.7347943853;60;19227.612246573088
145.0;13.0;1446047.7714848553;60;24100.796191414254
145.0;14.0;1627714.8485594683;60;27128.58080932447
145.0;15.0;1762915.5380448166;60;29381.925634080275
145.0;16.0;1819120.9061807436;60;30318.68176967906
145.0;17.0;1829019.9458261516;60;30483.665763769193
145.0;18.0;1808877.1238611173;60;30147.952064351954
145.0;19.0;1758827.8749076584;60;29313.79791512764
145.0;20.0;1667668.0620536811;60;27794.467700894686
145.0;21.0;1581014.5284412703;60;26350.24214068784
145.0;22.0;1487884.7574489042;60;24798.07929081507
145.0;23.0;1360957.8921447918;60;22682.63153574653
146.0;0.0;1168542.2309775916;60;19475.703849626527
146.0;1.0;964134.4496429448;60;16068.907494049081
146.0;2.0;849724.2058606253;60;14162.070097677088
146.0;3.0;824433.6370352127;60;13740.560617253544
146.0;4.0;967926.619059345;60;16132.11031765575
146.0;5.0;716513.1740950504;43;16663.097071977918
146.0;6.0;232549.86456537794;15;15503.32430435853
146.0;8.0;318350.16005909874;20;15917.508002954937
146.0;9.0;888266.4368382171;60;14804.440613970284
146.0;10.0;845616.843142083;60;14093.61405236805
146.0;11.0;963494.2132479687;60;16058.236887466144
146.0;12.0;1264836.2472297463;60;21080.604120495773
146.0;13.0;1506242.3048510219;60;25104.0384141837
146.0;14.0;1689780.842157104;60;28163.014035951735
146.0;15.0;262442.2556020684;58;4524.866475897731
146.0;16.0;18481.408520068948;60;308.02347533448244
146.0;17.0;8038.906673233193;60;133.9817778872199
146.0;18.0;1390.051711401133;43;32.32678398607286
147.0;0.0;16.867766559960597;46;0.36669057739044775
147.0;1.0;1.108101452844127;13;0.08523857329570209
147.0;2.0;0.0;3;0.0
147.0;3.0;16.252154641713858;34;0.4780045482857017
147.0;4.0;46.909628170401405;60;0.7818271361733568
147.0;5.0;4.063038660428465;41;0.0990985039128894
147.0;6.0;1.8468357547402117;46;0.040148603363917644
147.0;7.0;2.093080522038907;26;0.08050309700149641
147.0;8.0;1438.9312977099244;60;23.982188295165408
147.0;9.0;6478.822950012312;60;107.9803825002052
147.0;10.0;17837.601575966506;60;297.29335959944177
147.0;11.0;32145.530657473522;57;563.9566782012898
147.0;12.0;35100.83723220882;60;585.013953870147
147.0;13.0;40897.56217680372;60;681.6260362800621
147.0;14.0;35321.34942132479;55;642.2063531149962
147.0;15.0;29779.610933267657;60;496.32684888779426
147.0;16.0;21462.5707953706;60;357.70951325617665
147.0;17.0;10423.910366904709;60;173.73183944841182
147.0;18.0;1159.3203644422563;44;26.34819010096037
148.0;2.0;0.0;1;0.0
148.0;3.0;8.74168923910367;25;0.3496675695641468
148.0;4.0;3.570549125831076;48;0.07438644012148075
148.0;5.0;43.46220142821968;60;0.7243700238036613
148.0;6.0;9.480423540999752;53;0.17887591586791984
148.0;7.0;28.318148239349917;60;0.4719691373224986
148.0;8.0;687.515390297956;60;11.458589838299266
148.0;9.0;3347.6976114257573;60;55.794960190429286
148.0;10.0;9718.54223097759;60;161.97570384962648
148.0;11.0;16609.332676680624;60;276.8222112780104
148.0;12.0;20892.76040384141;60;348.2126733973568
148.0;13.0;35437.70007387342;60;590.628334564557
148.0;14.0;38145.038167938925;60;635.7506361323154
148.0;15.0;32447.303619798076;60;540.7883936633012
148.0;16.0;22809.40655011081;60;380.15677583518016
148.0;17.0;10735.409997537552;60;178.9234999589592
148.0;18.0;915.4149224328979;38;24.089866379813103
148.0;20.0;0.0;1;0.0
148.0;21.0;3.3243043585323813;20;0.16621521792661906
149.0;0.0;1.8468357547402117;8;0.23085446934252646
149.0;1.0;0.7387343018960847;4;0.18468357547402117
149.0;2.0;61.68431420832307;48;1.285089879340064
149.0;3.0;0.0;3;0.0
149.0;4.0;0.0;7;0.0
149.0;5.0;0.0;26;0.0
149.0;6.0;0.0;14;0.0
149.0;7.0;8.249199704506278;15;0.5499466469670852
149.0;8.0;1787.6138882048756;60;29.793564803414593
149.0;9.0;8800.04924895346;60;146.66748748255768
149.0;10.0;23320.610687022898;60;388.67684478371496
149.0;11.0;34694.163999015036;60;578.2360666502506
149.0;12.0;40038.167938931285;60;667.302798982188
149.0;13.0;43061.191824673704;60;717.6865304112284
149.0;14.0;36439.423787244516;60;607.3237297874086
149.0;15.0;33459.12336862841;60;557.6520561438068
149.0;16.0;22901.994582615112;60;381.69990971025186
149.0;17.0;10966.141344496431;60;182.76902240827386
149.0;18.0;982.8859886727402;39;25.20220483776257
150.0;1.0;0.0;1;0.0
150.0;2.0;0.36936715094804234;9;0.04104079454978248
150.0;3.0;0.0;1;0.0
150.0;4.0;4.924895345973898;18;0.27360529699854985
150.0;5.0;12.189115981285394;40;0.30472789953213486
150.0;6.0;13.050972666830825;38;0.34344664912712697
150.0;7.0;14.035951736025607;41;0.342340286244527
150.0;8.0;684.1910859394236;60;11.40318476565706
150.0;9.0;2588.278749076581;60;43.13797915127635
150.0;10.0;6032.750554050725;60;100.5458425675121
150.0;11.0;34434.00640236394;60;573.9001067060657
150.0;12.0;39983.99409012559;60;666.3999015020931
150.0;13.0;40545.801526717565;60;675.7633587786261
150.0;14.0;38130.50972666831;60;635.5084954444718
150.0;15.0;31804.112287613883;60;530.068538126898
150.0;16.0;21576.089633095293;60;359.6014938849215
150.0;17.0;9721.127801034228;60;162.01879668390382
150.0;18.0;800.5417384880567;35;22.872621099658762
150.0;19.0;0.0;1;0.0
150.0;20.0;0.0;1;0.0
150.0;21.0;0.0;5;0.0
150.0;22.0;0.0;2;0.0
151.0;0.0;0.0;2;0.0
151.0;8.0;867.5203151933016;59;14.70373415581867
151.0;9.0;4092.711154887959;60;68.21185258146598
151.0;10.0;7688.377246983502;60;128.13962078305838
151.0;11.0;12359.763605023387;60;205.9960600837231
151.0;12.0;28902.363949766062;60;481.70606582943435
151.0;13.0;39865.05786752032;60;664.4176311253387
151.0;14.0;20985.225313962073;60;349.7537552327012
151.0;15.0;15322.826889928585;60;255.38044816547642
151.0;16.0;5099.7291307559735;60;84.99548551259956
151.0;17.0;2864.6885003693665;60;47.74480833948944
151.0;18.0;460.6008372322085;37;12.448671276546175
151.0;20.0;0.0;1;0.0
151.0;23.0;0.0;1;0.0
152.0;1.0;0.0;4;0.0
152.0;2.0;0.0;6;0.0
152.0;6.0;7.387343018960847;10;0.7387343018960847
152.0;7.0;123.36862841664613;28;4.406022443451648
152.0;8.0;1806.8209800541733;59;30.624084407697854
152.0;9.0;7338.832799803005;60;122.31387999671675
152.0;10.0;18840.55651317409;60;314.00927521956817
152.0;11.0;31596.651071164735;60;526.6108511860789
152.0;12.0;24249.445949273573;60;404.1574324878929
152.0;13.0;23191.20906180744;60;386.520151030124
152.0;14.0;23094.927357793644;60;384.9154559632274
152.0;15.0;15075.3508987934;60;251.25584831322334
152.0;16.0;10045.185914799311;60;167.41976524665517
152.0;17.0;3312.2383649347457;60;55.20397274891243
152.0;18.0;579.783304604777;42;13.804364395351833
152.0;22.0;13.174095050480176;10;1.3174095050480177
152.0;23.0;33.858655503570546;18;1.8810364168650304
153.0;3.0;8.372322088155626;39;0.21467492533732374
153.0;4.0;3.3243043585323817;32;0.10388451120413693
153.0;5.0;0.0;16;0.0
153.0;6.0;2.462447672986949;33;0.07461962645414996
153.0;7.0;14.159074119674957;31;0.4567443264411276
153.0;8.0;1416.5230238857425;60;23.608717064762377
153.0;9.0;4883.649347451366;60;81.3941557908561
153.0;10.0;10075.227776409753;60;167.92046294016254
153.0;11.0;15524.131987195275;60;258.73553311992123
153.0;12.0;25426.372814577684;60;423.7728802429614
153.0;13.0;24091.47993105146;60;401.52466551752434
153.0;14.0;22447.672986949026;60;374.1278831158171
153.0;15.0;15312.730854469344;60;255.21218090782241
153.0;16.0;10594.681113026341;60;176.57801855043903
153.0;17.0;4670.278256587047;60;77.83797094311744
153.0;18.0;440.7781334646638;41;10.750686182064971
153.0;20.0;0.0;26;0.0
153.0;21.0;0.0;6;0.0
153.0;22.0;0.0;3;0.0
153.0;23.0;0.0;6;0.0
154.0;0.0;0.0;16;0.0
154.0;1.0;0.0;7;0.0
154.0;2.0;0.0;11;0.0
154.0;3.0;0.0;5;0.0
154.0;4.0;0.0;4;0.0
154.0;5.0;0.0;5;0.0
154.0;6.0;0.0;3;0.0
154.0;7.0;19.083969465648853;17;1.122586439155815
154.0;8.0;1557.3750307805963;60;25.956250513009937
154.0;9.0;5873.922679143068;60;97.89871131905115
154.0;10.0;19477.837970943114;60;324.6306328490519
154.0;11.0;34677.788721989644;60;577.963145366494
154.0;12.0;40222.48214725436;60;670.3747024542394
154.0;13.0;42321.472543708456;60;705.3578757284743
154.0;14.0;39645.900024624476;60;660.7650004104079
154.0;15.0;33019.94582615119;60;550.3324304358532
154.0;16.0;21231.34695887712;60;353.85578264795197
154.0;17.0;10143.930066486088;60;169.06550110810147
154.0;18.0;851.5144053188865;37;23.013902846456393
155.0;3.0;42.84658950997292;46;0.9314475980428896
155.0;4.0;44.69342526471313;24;1.8622260526963803
155.0;5.0;28.933760157596655;30;0.9644586719198885
155.0;6.0;24.624476729869503;48;0.5130099318722813
155.0;7.0;1.723713371090864;8;0.215464171386358
155.0;8.0;1252.277764097513;59;21.225046849110388
155.0;9.0;5528.933760157595;60;92.14889600262659
155.0;10.0;17987.195272100467;60;299.78658786834114
155.0;11.0;32955.30657473528;60;549.2551095789214
155.0;12.0;37246.491012065984;60;620.7748502010998
155.0;13.0;38812.23836493473;60;646.8706394155789
155.0;14.0;38045.30903718295;60;634.0884839530493
155.0;15.0;32409.628170401367;60;540.1604695066894
155.0;16.0;24868.997783797095;60;414.48329639661824
155.0;17.0;11996.552573257817;60;199.94254288763028
155.0;18.0;869.4902733316914;36;24.152507592546982
156.0;7.0;0.36936715094804234;2;0.18468357547402117
156.0;8.0;3493.228268899285;60;58.220471148321415
156.0;9.0;12212.632356562424;60;203.54387260937375
156.0;10.0;16523.63949766067;60;275.39399162767785
156.0;11.0;23244.5210539276;60;387.4086842321267
156.0;12.0;39116.84314208321;60;651.9473857013869
156.0;13.0;39726.914553065726;60;662.1152425510954
156.0;14.0;15445.949273577933;60;257.4324878929655
156.0;15.0;16787.49076582122;60;279.791512763687
156.0;16.0;7154.641713863578;60;119.24402856439296
156.0;17.0;3209.55429697119;60;53.4925716161865
156.0;18.0;490.150209308052;47;10.428727857618128
156.0;19.0;0.0;1;0.0
156.0;20.0;0.0;40;0.0
156.0;21.0;0.0;13;0.0
157.0;11.0;8884.264959369611;59;150.58076202321377
157.0;12.0;11188.377246983498;60;186.47295411639163
157.0;13.0;13680.497414429941;60;228.008290240499
157.0;14.0;12905.318886973651;60;215.08864811622752
157.0;15.0;16383.403102684062;60;273.0567183780677
157.0;16.0;12223.344003939916;60;203.72240006566525
157.0;17.0;5604.407781334648;60;93.40679635557746
157.0;18.0;677.7887219896573;35;19.36539205684735
157.0;20.0;0.0;3;0.0
157.0;22.0;0.0;11;0.0
157.0;23.0;0.0;20;0.0
158.0;0.0;0.0;9;0.0
158.0;1.0;0.36936715094804234;9;0.04104079454978248
158.0;2.0;5.9098744151686775;51;0.11587989049350349
158.0;3.0;0.0;4;0.0
158.0;4.0;0.0;6;0.0
158.0;5.0;0.0;9;0.0
158.0;6.0;0.0;20;0.0
158.0;7.0;0.0;8;0.0
158.0;8.0;1596.8973159320365;59;27.066056202237906
158.0;9.0;7548.387096774193;60;125.80645161290322
158.0;10.0;25457.645900024625;60;424.29409833374376
