Dia;Hora;GHI;cantidad;GHI_prom
6.0;6.0;13.666584585077565;3;4.555528195025855
6.0;7.0;4246.367889682344;60;70.77279816137239
6.0;8.0;14630.386604284658;60;243.83977673807763
6.0;9.0;29727.160797833043;60;495.45267996388407
6.0;10.0;22688.500369367142;60;378.1416728227857
6.0;11.0;8928.712139867026;60;148.81186899778376
6.0;12.0;21299.310514651563;60;354.98850857752603
6.0;13.0;25001.354346220138;60;416.68923910366897
6.0;14.0;10572.272839202169;60;176.20454732003614
6.0;15.0;7348.190100960354;60;122.4698350160059
6.0;16.0;3825.289337601575;51;75.0056732863054
6.0;17.0;46.41713863580398;5;9.283427727160795
6.0;18.0;97.38980546663382;11;8.853618678784892
7.0;6.0;20.06894853484363;4;5.017237133710908
7.0;7.0;3591.7261758187633;60;59.86210293031272
7.0;8.0;13342.526471312483;60;222.3754411885414
7.0;9.0;21750.184683575466;60;362.5030780595911
7.0;10.0;39813.962078305834;60;663.5660346384306
7.0;11.0;49598.74415168677;60;826.6457358614462
7.0;12.0;54969.58877123862;60;916.159812853977
7.0;13.0;55177.66559960599;60;919.6277599934332
7.0;14.0;53890.79044570304;60;898.1798407617173
7.0;15.0;48816.17828121151;60;813.6029713535252
7.0;16.0;39816.424525978815;60;663.6070754329802
7.0;17.0;29139.374538291057;60;485.65624230485093
7.0;18.0;16215.217926619049;60;270.2536321103175
7.0;19.0;4045.4321595666097;43;94.07981766433976
8.0;7.0;3887.466141344496;47;82.71204556052119
8.0;8.0;15252.400886481162;60;254.2066814413527
8.0;9.0;26835.016005909867;60;447.25026676516444
8.0;10.0;38527.21004678648;60;642.1201674464413
8.0;11.0;47489.657719773444;60;791.4942953295574
8.0;12.0;53336.86284166461;60;888.9477140277435
8.0;13.0;55579.16769268654;60;926.3194615447757
8.0;14.0;47815.31642452596;60;796.921940408766
8.0;15.0;49012.68160551587;60;816.8780267585978
8.0;16.0;40575.84338832799;60;676.2640564721331
8.0;17.0;30011.94287121399;60;500.19904785356647
8.0;18.0;18082.61511942871;60;301.37691865714515
8.0;19.0;3879.4631864072885;38;102.09113648440233
9.0;8.0;94.68111302634817;19;4.983216475070956
9.0;9.0;2794.0162521546426;56;49.89314735990433
9.0;10.0;9466.141344496427;60;157.7690224082738
9.0;11.0;25855.331199212018;60;430.92218665353363
9.0;12.0;41153.779857178044;60;685.8963309529674
9.0;13.0;42501.4774686038;60;708.3579578100633
9.0;14.0;58184.68357547402;60;969.7447262579003
9.0;15.0;47321.22629894116;60;788.6871049823527
9.0;16.0;27330.952967249446;60;455.5158827874908
9.0;17.0;21648.85496183206;60;360.8142493638677
9.0;18.0;6800.54173848806;60;113.34236230813434
9.0;19.0;565.1317409505046;45;12.558483132233437
10.0;7.0;5378.478207338093;51;105.46035700662928
10.0;8.0;13130.632849051955;60;218.84388081753258
10.0;9.0;23784.782073380942;60;396.41303455634903
10.0;10.0;44057.128786013294;60;734.2854797668882
10.0;11.0;44403.59517360256;60;740.0599195600427
10.0;12.0;40258.557005663635;60;670.975950094394
10.0;13.0;53681.72863826644;60;894.6954773044406
10.0;14.0;54592.09554296971;60;909.8682590494952
10.0;15.0;22162.521546417138;60;369.3753591069523
10.0;16.0;21446.441763112532;60;357.44069605187553
10.0;17.0;13294.508741689237;60;221.5751456948206
10.0;18.0;8060.945579906424;60;134.3490929984404
10.0;19.0;1287.8601329721746;44;29.26954847664033
11.0;7.0;3084.8313223344003;59;52.2852766497356
11.0;8.0;16853.238118689973;60;280.8873019781662
11.0;9.0;28203.151933021418;60;470.0525322170236
11.0;10.0;39182.098005417385;60;653.0349667569565
11.0;11.0;48238.48805712879;60;803.9748009521464
11.0;12.0;52853.97685299185;60;880.8996142165308
11.0;13.0;50632.11031765573;60;843.8685052942621
11.0;14.0;56406.9194779611;60;940.115324632685
11.0;15.0;46711.27801034227;60;778.5213001723712
11.0;16.0;14887.34301896085;60;248.12238364934748
11.0;17.0;1443.4868259049497;60;24.058113765082496
11.0;18.0;566.9785767052449;59;9.609806384834659
12.0;6.0;17.606500861856684;9;1.9562778735396316
12.0;7.0;3746.1216449150456;60;62.435360748584095
12.0;8.0;15960.60083723221;60;266.01001395387016
12.0;9.0;27276.286628909133;60;454.60477714848554
12.0;10.0;38278.62595419848;60;637.9770992366413
12.0;11.0;46093.44988918986;60;768.224164819831
12.0;12.0;53685.9147993105;60;894.765246655175
12.0;13.0;58651.44053188867;60;977.5240088648112
12.0;14.0;35230.48510219158;60;587.174751703193
12.0;15.0;18016.252154641712;60;300.2708692440285
12.0;16.0;12124.353607485838;60;202.07256012476398
12.0;17.0;3663.9990150209314;48;76.33331281293607
12.0;19.0;126.20044324058114;23;5.486975793068745
13.0;6.0;10.219157842895838;3;3.406385947631946
13.0;7.0;2658.212262989411;60;44.30353771649018
13.0;8.0;4815.5626692932765;60;80.25937782155461
13.0;9.0;17811.745875400145;60;296.8624312566691
13.0;10.0;25916.76926865303;60;431.9461544775505
13.0;11.0;39074.981531642436;60;651.2496921940406
13.0;12.0;47862.96478699828;60;797.7160797833046
13.0;13.0;41522.90076335879;60;692.0483460559798
13.0;14.0;10692.686530411233;60;178.21144217352054
13.0;15.0;1058.360009849791;59;17.93830525169137
13.0;16.0;8382.418123614872;60;139.70696872691454
13.0;17.0;10849.051957645901;60;180.8175326274317
13.0;18.0;3932.8983009111053;36;109.24717502530848
13.0;19.0;349.66756956414673;32;10.927111548879585
14.0;7.0;2743.6591972420583;58;47.304468917966524
14.0;8.0;12683.206106870231;60;211.3867684478372
14.0;9.0;27072.395961585815;60;451.2065993597636
14.0;10.0;29637.035213001716;60;493.95058688336195
14.0;11.0;41155.87293770006;60;685.9312156283344
14.0;12.0;33582.61511942871;60;559.7102519904785
14.0;13.0;41596.15858163014;60;693.2693096938357
14.0;14.0;54511.94287121397;60;908.5323811868996
14.0;15.0;49038.04481654764;60;817.3007469424607
14.0;16.0;11615.735040630389;60;193.59558401050649
14.0;17.0;4983.624722974638;60;83.0604120495773
14.0;18.0;10342.526471312487;60;172.37544118854146
14.0;19.0;2515.0209308052195;49;51.32695777153509
15.0;7.0;1868.1359271115487;56;33.35957012699194
15.0;8.0;7541.369120906179;60;125.68948534843632
15.0;9.0;24346.46638758927;60;405.7744397931545
15.0;10.0;21632.725929573997;60;360.5454321595666
15.0;11.0;21855.331199212014;60;364.2555199868669
15.0;12.0;25909.25880325042;60;431.8209800541737
15.0;13.0;54601.945333661664;60;910.0324222276944
15.0;14.0;54818.14823934993;60;913.6358039891655
15.0;15.0;47451.85914799309;60;790.8643191332181
15.0;16.0;23475.252400886482;60;391.25420668144136
15.0;17.0;9465.89509972913;60;157.76491832881885
15.0;18.0;3252.6471312484614;60;54.21078552080769
15.0;19.0;1304.7278995321346;56;23.29871249164526
15.0;21.0;0.6156119182467372;1;0.6156119182467372
16.0;7.0;688.0078798325535;46;14.95669303983812
16.0;8.0;4041.1228761388825;60;67.35204793564805
16.0;9.0;18636.419601083475;60;310.6069933513912
16.0;10.0;37737.87244521053;60;628.9645407535088
16.0;11.0;49462.32455060328;60;824.3720758433881
16.0;12.0;51647.623737995564;60;860.7937289665928
16.0;13.0;58415.907411967484;60;973.5984568661247
16.0;14.0;29838.955922186648;60;497.3159320364441
16.0;15.0;7057.744397931542;60;117.62907329885904
16.0;16.0;13147.746860379215;60;219.12911433965357
16.0;17.0;2518.3452351637534;60;41.972420586062555
16.0;18.0;830.9529672494464;60;13.849216120824106
16.0;19.0;1054.1738488057126;60;17.569564146761877
17.0;8.0;2175.203151933021;43;50.58611981239584
17.0;9.0;11059.221866535334;60;184.32036444225557
17.0;10.0;19663.87589263728;60;327.73126487728797
17.0;11.0;26193.671509480424;60;436.56119182467376
17.0;12.0;40865.550357054904;60;681.0925059509151
17.0;13.0;16587.293770007385;60;276.45489616678975
17.0;14.0;13160.428465895098;60;219.34047443158497
17.0;15.0;4516.99088894361;60;75.2831814823935
17.0;16.0;2665.8458507756714;60;44.430764179594526
17.0;17.0;6924.402856439302;60;115.40671427398837
17.0;18.0;4410.490027086925;60;73.50816711811541
17.0;19.0;1874.9076582122639;60;31.2484609702044
17.0;21.0;4.80177296232455;3;1.6005909874415167
17.0;23.0;0.6156119182467372;1;0.6156119182467372
18.0;1.0;3.324304358532381;2;1.6621521792661904
18.0;5.0;0.0;1;0.0
18.0;7.0;32.50430928342772;11;2.9549372075843383
18.0;8.0;1213.9867027825658;60;20.233111713042764
18.0;9.0;3660.059098744152;60;61.0009849790692
18.0;10.0;11456.168431420832;60;190.93614052368054
18.0;11.0;14733.19379463186;60;245.553229910531
18.0;12.0;26149.470573750303;60;435.82450956250506
18.0;13.0;46335.63161782812;60;772.260526963802
18.0;14.0;13811.745875400144;60;230.1957645900024
18.0;15.0;9207.091849298198;60;153.45153082163662
18.0;16.0;13217.680374292046;60;220.29467290486744
18.0;17.0;3303.2504309283436;60;55.054173848805725
18.0;18.0;1258.5570056636298;60;20.97595009439383
18.0;19.0;346.95887712386116;49;7.080793410691044
18.0;20.0;1.969958138389559;3;0.6566527127965197
18.0;21.0;10.342280226545185;12;0.861856685545432
18.0;22.0;96.15858163014035;29;3.3158131596600118
19.0;8.0;17.975868012804728;10;1.7975868012804728
19.0;9.0;828.2442748091601;41;20.201079873394146
19.0;10.0;1416.2767791184438;58;24.418565157214548
19.0;11.0;1786.875153902979;60;29.781252565049652
19.0;12.0;5189.485348436344;60;86.49142247393907
19.0;13.0;6881.679389312974;60;114.69465648854957
19.0;14.0;6112.287613888205;60;101.87146023147008
19.0;15.0;12064.393006648614;60;201.0732167774769
19.0;16.0;9466.75695641467;60;157.77928260691118
19.0;17.0;1016.621521792662;60;16.9436920298777
19.0;18.0;137.28145776902244;42;3.268606137357677
19.0;19.0;11.081014528441267;8;1.3851268160551584
19.0;20.0;7.756710169908888;9;0.8618566855454319
19.0;21.0;3.6936715094804224;22;0.1678941595218374
20.0;8.0;475.62176803742915;57;8.3442415445163
20.0;9.0;2755.3558236887466;60;45.92259706147911
20.0;10.0;3873.9226791430683;60;64.5653779857178
20.0;11.0;16282.688992858899;60;271.37814988098165
20.0;12.0;24742.427973405564;60;412.37379955675937
20.0;13.0;40556.636296478704;60;675.9439382746451
20.0;14.0;30195.148978084202;60;503.25248296807
20.0;15.0;20062.669293277515;60;334.37782155462526
20.0;16.0;7761.2656981039145;60;129.3544283017319
20.0;17.0;5530.28810637774;35;158.0082316107926
20.0;19.0;3.8167938931297702;4;0.9541984732824426
21.0;7.0;529.6724944594928;36;14.713124846097022
21.0;8.0;6509.111056390051;60;108.48518427316752
21.0;9.0;20147.37749322827;60;335.7896248871378
21.0;10.0;31365.673479438556;60;522.7612246573093
21.0;11.0;26496.183206106864;60;441.6030534351144
21.0;12.0;35975.37552327012;60;599.5895920545021
21.0;13.0;5167.077074612165;60;86.11795124353608
21.0;14.0;5088.401871460231;60;84.80669785767051
21.0;15.0;3600.714109825166;60;60.01190183041943
21.0;16.0;5199.458261511943;60;86.65763769186573
21.0;17.0;3255.355823688745;60;54.25593039481242
21.0;18.0;1041.7384880571292;57;18.27611382556367
21.0;19.0;335.26225067717303;37;9.061141910193866
22.0;2.0;0.36936715094804234;3;0.12312238364934745
22.0;7.0;350.4063038660429;35;10.01160868188694
22.0;8.0;1942.3787244521052;60;32.37297874086842
22.0;9.0;10606.993351391284;60;176.78322252318807
22.0;10.0;20130.38660428465;60;335.5064434047442
22.0;11.0;38769.022408273806;60;646.1503734712301
22.0;12.0;38021.54641713863;60;633.6924402856438
22.0;13.0;27697.857670524503;60;461.6309611754084
22.0;14.0;41971.06623984242;60;699.5177706640403
22.0;15.0;28516.375277025363;60;475.27292128375603
22.0;16.0;14126.077320856928;60;235.43462201428213
22.0;17.0;7595.5429697118925;60;126.59238282853154
22.0;18.0;3139.743905442008;60;52.329065090700134
22.0;19.0;262.00443240581143;23;11.391497061122235
23.0;7.0;1829.7217434129523;51;35.87689692966573
23.0;8.0;12323.565624230483;60;205.39276040384138
23.0;9.0;22576.45900024624;60;376.27431667077065
23.0;10.0;38015.513420339805;60;633.5918903389968
23.0;11.0;45926.24969219405;60;765.4374948699008
23.0;12.0;62122.50677173111;60;1035.3751128621852
23.0;13.0;44723.09775917261;60;745.3849626528769
23.0;14.0;33986.70278256587;60;566.4450463760979
23.0;15.0;7723.59024870721;60;128.72650414512017
23.0;16.0;6845.235163752772;60;114.08725272921286
23.0;17.0;8065.747352868748;60;134.42912254781245
23.0;18.0;6129.401625215462;60;102.15669375359104
23.0;19.0;3505.786752031519;60;58.42977920052532
23.0;20.0;112.28761388820486;14;8.02054384915749
23.0;21.0;0.0;11;0.0
23.0;22.0;0.0;35;0.0
23.0;23.0;0.0;32;0.0
24.0;0.0;0.0;38;0.0
24.0;1.0;0.0;25;0.0
24.0;2.0;0.0;3;0.0
24.0;7.0;3029.0568825412456;45;67.31237516758324
24.0;8.0;17166.584585077566;60;286.1097430846261
24.0;9.0;31729.623245506034;60;528.8270540917672
24.0;10.0;45396.94656488548;60;756.6157760814247
24.0;11.0;56274.932282688984;60;937.9155380448163
24.0;12.0;63595.17360256093;60;1059.9195600426822
24.0;13.0;66110.56390051713;60;1101.8427316752854
24.0;14.0;66488.54961832061;60;1108.1424936386768
24.0;15.0;57742.5510957892;60;962.3758515964867
24.0;16.0;47729.62324550604;60;795.4937207584339
24.0;17.0;35301.1573504063;60;588.3526225067716
24.0;18.0;20663.137158335372;60;344.38561930558956
24.0;19.0;3775.301649839939;60;62.92169416399898
24.0;20.0;24.747599113518838;11;2.2497817375926217
25.0;2.0;0.0;1;0.0
25.0;3.0;0.0;3;0.0
25.0;4.0;0.0;21;0.0
25.0;5.0;0.0;14;0.0
25.0;6.0;10.09603545924649;38;0.26568514366438134
25.0;7.0;3883.1568579167697;60;64.7192809652795
25.0;8.0;486.70278256587056;46;10.580495273171099
25.0;9.0;2334.646638758926;60;38.91077731264877
25.0;10.0;2304.481654764836;60;38.40802757941393
25.0;11.0;9569.441024378231;60;159.49068373963718
25.0;12.0;9418.492982024129;60;156.97488303373547
25.0;13.0;5211.770499876878;60;86.86284166461463
25.0;14.0;13529.426249692191;60;225.49043749486984
25.0;15.0;11305.959123368628;60;188.4326520561438
25.0;16.0;1228.26889928589;33;37.22026967533
25.0;17.0;3320.3644422556017;60;55.33940737092669
25.0;18.0;1258.1876385126816;60;20.96979397521136
25.0;19.0;101.45284412706229;41;2.4744596128551777
26.0;7.0;2508.3723220881557;55;45.60676949251192
26.0;8.0;14030.041861610443;60;233.83403102684073
26.0;9.0;31917.631125338572;60;531.9605187556429
26.0;10.0;38064.023639497645;60;634.4003939916274
26.0;11.0;39107.60896330953;60;651.7934827218255
26.0;12.0;53921.447919231716;60;898.690798653862
26.0;13.0;58356.43930066485;60;972.6073216777476
26.0;14.0;40402.4870721497;60;673.3747845358283
26.0;15.0;18808.421571041617;60;313.4736928506936
26.0;16.0;18908.027579413934;60;315.1337929902322
26.0;17.0;15841.295247475988;60;264.02158745793315
26.0;18.0;15516.621521792656;60;258.61035869654427
26.0;19.0;935.976360502339;30;31.199212016744635
27.0;7.0;1493.3513912829349;40;37.33378478207337
27.0;8.0;5018.7146023147;60;83.64524337191166
27.0;9.0;11674.095050480179;60;194.56825084133632
27.0;10.0;24337.847820733816;60;405.6307970122303
27.0;11.0;27489.41147500615;60;458.1568579167691
27.0;12.0;47566.116720019694;60;792.7686120003283
27.0;13.0;62121.52179266189;60;1035.3586965443649
27.0;14.0;52041.36912090616;60;867.3561520151027
27.0;15.0;30380.81753262744;60;506.346958877124
27.0;16.0;24396.577197734547;60;406.60961996224245
27.0;17.0;12865.427234671262;60;214.42378724452104
27.0;18.0;4897.5621768037445;60;81.62603628006241
27.0;19.0;1299.679881802512;44;29.53817913187527
28.0;7.0;2697.980792908151;49;55.06083250832962
28.0;8.0;13931.790199458257;60;232.19650332430427
28.0;9.0;28064.393006648606;60;467.73988344414346
28.0;10.0;40923.29475498646;60;682.0549125831077
28.0;11.0;52656.365427234676;60;877.6060904539113
28.0;12.0;58632.11031765575;60;977.2018386275959
28.0;13.0;59508.741689239105;60;991.8123614873184
28.0;14.0;57492.85890174833;60;958.2143150291389
28.0;15.0;51334.154149224334;60;855.5692358204055
28.0;16.0;42448.781088401855;60;707.4796848066976
28.0;17.0;12172.24821472544;60;202.87080357875732
28.0;18.0;7005.663629647869;60;116.76106049413116
28.0;19.0;1886.60428465895;57;33.09832078349035
29.0;7.0;1670.2782565870475;47;35.53783524653293
29.0;8.0;7188.992858901748;60;119.81654764836247
29.0;9.0;15763.728145776899;60;262.728802429615
29.0;10.0;29064.885496183208;60;484.41475826972015
29.0;11.0;43038.29106131495;60;717.3048510219159
29.0;12.0;41278.256587047515;60;687.9709431174585
29.0;13.0;35985.964048263966;60;599.7660674710661
29.0;14.0;29277.887219896576;60;487.9647869982763
29.0;15.0;22617.581876385124;60;376.95969793975206
29.0;16.0;17005.66362964787;60;283.4277271607978
29.0;17.0;12216.69539522285;60;203.61158992038085
29.0;18.0;14103.91529180005;60;235.0652548633342
29.0;19.0;2053.6813592711155;53;38.74870489190784
30.0;7.0;1120.167446441763;35;32.00478418405037
30.0;8.0;11617.458754001475;60;193.62431256669123
30.0;9.0;22115.611918246737;60;368.59353197077894
30.0;10.0;30646.515636542725;60;510.7752606090454
30.0;11.0;30200.68948534843;60;503.34482475580717
30.0;12.0;44940.53188869736;60;749.0088648116227
30.0;13.0;44931.91332184192;60;748.8652220306988
30.0;14.0;36461.09332676681;60;607.6848887794469
30.0;15.0;11714.97168185176;60;195.24952803086268
30.0;16.0;3049.987687761635;60;50.83312812936058
30.0;17.0;1045.6784043339073;60;17.427973405565123
30.0;18.0;2596.8973159320362;60;43.2816219322006
30.0;19.0;3054.6663383403115;60;50.91110563900519
30.0;20.0;154.14922432898297;14;11.01065888064164
31.0;7.0;2079.044570302881;34;61.14836971479061
31.0;8.0;13002.339325289337;60;216.70565542148896
31.0;9.0;25132.11031765575;60;418.86850529426255
31.0;10.0;36063.28490519575;60;601.0547484199292
31.0;11.0;44987.44151686777;60;749.7906919477962
31.0;12.0;50808.790938192564;60;846.8131823032094
31.0;13.0;53994.58261511943;60;899.9097102519904
31.0;14.0;55131.24846097019;60;918.8541410161699
31.0;15.0;51266.55996060083;60;854.4426660100139
31.0;16.0;42179.01994582615;60;702.9836657637692
31.0;17.0;30604.900270869242;60;510.08167118115404
31.0;18.0;16645.77690224083;60;277.42961503734716
31.0;19.0;4194.533366165971;57;73.58830466957843
86.0;8.0;63.900517114011336;15;4.260034474267423
86.0;9.0;1511.2041369120905;59;25.613629439187974
86.0;10.0;3747.9684806697855;60;62.46614134449643
86.0;11.0;4313.592711154887;60;71.89321185258146
86.0;12.0;11289.583846343266;60;188.15973077238777
86.0;13.0;12503.201181974882;60;208.38668636624803
86.0;14.0;9225.806451612903;60;153.76344086021507
86.0;15.0;8158.089140605761;60;135.96815234342935
86.0;16.0;10197.365180989904;60;169.95608634983174
86.0;17.0;4421.571041615367;60;73.69285069358945
86.0;18.0;1877.862595419847;60;31.297709923664115
86.0;19.0;21.053927604038414;18;1.1696626446688008
86.0;21.0;0.0;1;0.0
86.0;22.0;0.0;1;0.0
87.0;0.0;0.0;1;0.0
87.0;4.0;0.0;4;0.0
87.0;5.0;0.0;4;0.0
87.0;6.0;0.36936715094804234;13;0.028412857765234025
87.0;7.0;360.74858409258803;45;8.016635202057511
87.0;8.0;10426.003447426741;60;173.76672412377903
87.0;9.0;23452.474759911354;60;390.8745793318559
87.0;10.0;37173.23319379463;60;619.5538865632439
87.0;11.0;30884.757448904205;60;514.7459574817368
87.0;12.0;55032.627431667046;60;917.2104571944508
87.0;13.0;56829.352376261995;60;947.1558729376999
87.0;14.0;55391.03669047033;60;923.1839448411722
87.0;15.0;44780.71903472051;60;746.3453172453418
87.0;16.0;23571.287860132965;60;392.8547976688827
87.0;17.0;9510.465402610193;60;158.50775671016987
87.0;18.0;2498.8918985471546;60;41.648198309119245
87.0;19.0;10.342280226545183;15;0.6894853484363456
87.0;22.0;47.77148485594682;36;1.326985690442967
87.0;23.0;1.3543462201428218;2;0.6771731100714109
88.0;0.0;90.49495198227035;53;1.7074519241937802
88.0;1.0;98.99039645407535;47;2.10617864795905
88.0;2.0;0.36936715094804234;2;0.18468357547402117
88.0;4.0;0.0;1;0.0
88.0;6.0;0.0;4;0.0
88.0;7.0;139.8670278256587;34;4.113736112519374
88.0;8.0;2472.5437084461955;60;41.20906180743659
88.0;9.0;13334.031026840677;60;222.23385044734462
88.0;10.0;36358.0398916523;60;605.9673315275382
88.0;11.0;36910.490027086904;60;615.1748337847818
88.0;12.0;51238.48805712879;60;853.9748009521464
88.0;13.0;56883.89559221866;60;948.0649265369776
88.0;14.0;55130.38660428466;60;918.8397767380776
88.0;15.0;46300.4186161044;60;771.67364360174
88.0;16.0;31644.299433637025;60;527.4049905606171
88.0;17.0;10832.67668062054;60;180.54461134367565
88.0;18.0;3181.728638266436;60;53.02881063777394
88.0;19.0;92.83427727160795;20;4.641713863580398
89.0;7.0;382.2950012312238;33;11.584697007006781
89.0;8.0;9660.428465895102;60;161.0071410982517
89.0;9.0;23634.572765328736;60;393.90954608881225
89.0;10.0;36823.073134695886;60;613.7178855782647
89.0;11.0;47047.155872937685;60;784.1192645489614
89.0;12.0;54819.6257079537;60;913.660428465895
89.0;13.0;54583.23073134695;60;909.7205121891159
89.0;14.0;49496.7988180251;60;824.9466469670849
89.0;15.0;44273.824181236145;60;737.8970696872691
89.0;16.0;36505.294262496915;60;608.4215710416153
89.0;17.0;22693.91775424772;60;378.2319625707953
89.0;18.0;4514.405318886974;60;75.24008864811623
89.0;19.0;178.03496675695638;24;7.418123614873182
89.0;20.0;0.0;5;0.0
90.0;2.0;0.0;1;0.0
90.0;7.0;378.108840187146;33;11.457843642034726
90.0;8.0;9606.131494705738;60;160.10219157842897
90.0;9.0;23559.714356069933;60;392.66190593449886
90.0;10.0;36780.47278995321;60;613.0078798325535
90.0;11.0;47078.92144791922;60;784.6486907986538
90.0;12.0;53398.42403348929;60;889.9737338914881
90.0;13.0;55813.10022162029;60;930.2183370270048
90.0;14.0;50629.03225806453;60;843.8172043010755
90.0;15.0;46914.4299433637;60;781.9071657227283
90.0;16.0;33232.08569317901;60;553.8680948863168
90.0;17.0;13387.589263728145;60;223.1264877288024
90.0;18.0;5065.870475252402;60;84.43117458754003
90.0;19.0;152.54863334154152;17;8.973449020090678
90.0;21.0;0.0;7;0.0
90.0;22.0;0.0;2;0.0
91.0;6.0;0.0;3;0.0
91.0;7.0;389.4360994828859;58;6.714415508325619
91.0;8.0;3218.7884757448915;60;53.64647459574819
91.0;9.0;14841.04900270869;60;247.35081671181152
91.0;10.0;36398.6702782566;60;606.64450463761
91.0;11.0;36835.01600590986;60;613.916933431831
91.0;12.0;54009.234178773695;60;900.1539029795616
91.0;13.0;57278.62595419849;60;954.6437659033082
91.0;14.0;37114.25757202659;60;618.5709595337764
91.0;15.0;32705.245013543463;60;545.087416892391
91.0;16.0;18696.010834769757;60;311.60018057949594
91.0;17.0;10325.166215217929;60;172.0861035869655
91.0;18.0;3031.3962078305835;60;50.52327013050972
91.0;19.0;68.57916769268654;20;3.428958384634327
91.0;20.0;0.0;2;0.0
91.0;21.0;0.0;2;0.0
91.0;22.0;0.0;3;0.0
91.0;23.0;0.0;10;0.0
92.0;0.0;0.0;7;0.0
92.0;1.0;0.0;10;0.0
92.0;3.0;0.0;4;0.0
92.0;6.0;0.0;1;0.0
92.0;7.0;47.77148485594682;25;1.9108593942378727
92.0;8.0;1536.3211031765575;60;25.605351719609292
92.0;9.0;4930.805220389067;60;82.18008700648444
92.0;10.0;11329.967988180251;60;188.83279980300418
92.0;11.0;8943.979315439547;60;149.06632192399243
92.0;12.0;16950.012312238363;60;282.5002052039727
92.0;13.0;18068.209800541736;60;301.1368300090289
92.0;14.0;18658.21226298941;60;310.97020438315684
92.0;15.0;11692.07091849298;60;194.86784864154967
92.0;16.0;9067.101699088891;60;151.1183616514815
92.0;17.0;2886.850529426249;60;48.11417549043748
92.0;18.0;966.1413444964284;60;16.102355741607138
92.0;19.0;42.96971189362226;19;2.261563783874856
92.0;20.0;0.0;1;0.0
92.0;22.0;0.0;4;0.0
93.0;0.0;0.36936715094804234;2;0.18468357547402117
