,GHI_prom,Ghi estimado
2069,277.27160797833045,760
2070,65.7652615791005,651
2071,86.92235081671178,0
2072,299.5116145448575,0
2073,507.2826889928588,4
2074,681.4700812607733,99
2075,789.49766067471,309
2076,816.9088073545095,515
2077,781.363375194944,678
2078,674.5259788229502,779
2079,500.192891734384,811
2080,285.3833210210949,771
2081,69.42087707908931,661
2082,84.31010424361814,0
2083,291.75080029549366,0
2084,492.175572519084,4
2085,656.3736353935813,99
2086,766.155708774522,306
2087,795.0135434622018,506
2088,765.5298366576378,665
2089,654.2620865139949,763
2090,483.2717721415087,793
2091,267.08117869161947,753
2092,56.32233440039396,645
2093,61.17540835590579,0
2094,168.38422391857506,0
2095,346.34531724534173,4
2096,250.54379052778452,94
2097,127.54863334154145,299
2098,105.5261429861282,422
2099,89.25346794713938,267
2100,55.34145941065414,158
2101,71.1421653123204,108
2102,35.210949683985866,93
2103,15.181615949983083,70
2104,114.85061150783876,0
2105,307.7998030041861,0
2106,499.52803086267767,4
2107,659.6281704013788,99
2108,779.1943692029882,307
2109,816.627677911844,510
2110,774.825576623163,671
2111,657.2129196421245,771
2112,488.8245916440943,802
2113,275.4514487400476,762
2114,64.06609549202247,655
2115,93.58532381186902,0
2116,307.39760321759815,0
2117,517.1263235656244,4
2118,687.1049823524584,105
2119,797.0512189115981,316
2120,832.4427480916031,520
2121,790.9402446031349,682
2122,672.0963637856024,783
2123,501.1470902076663,815
2124,283.4502995978002,775
2125,65.62217844537467,666
2126,2.663547566280883,0
2127,98.0731346958877,0
2128,315.0517114011327,0
2129,523.645653779857,5
2130,689.9121726996632,108
2131,805.4235409997539,317
2132,825.7161618648939,519
2133,781.2607732085694,677
2134,643.7576951489776,775
2135,457.5802347533447,803
2136,251.0403841418369,761
2137,55.57139586222389,656
2138,82.02413198719526,0
2139,279.50833128129364,0
2140,486.382664368382,5
2141,652.2264631043256,107
2142,759.7266683082983,318
2143,797.7571205778543,524
2144,761.4791102355742,686
2145,647.2482147254369,786
2146,472.1887055733399,811
2147,260.7875728474103,773
2148,62.5720913956894,664
2149,92.17557251908391,0
2150,295.57375030780594,0
2151,498.8262332758762,5
2152,668.1790199458261,113
2153,767.8219650332425,325
2154,805.805220389067,529
2155,770.6784043339082,690
2156,659.6897315932036,789
2157,490.39029795616847,819
2158,280.1731921530001,778
2159,71.60665916206422,668
2160,101.33177378314043,0
2161,309.6856275137486,0
2162,518.7392267914306,5
2163,688.2808011163096,117
2164,792.7788721989656,331
2165,823.752359845687,536
2166,782.3934991381432,697
2167,659.8744151686777,796
2168,484.4496429450873,826
2169,269.6544365098908,784
2170,65.83241924290924,672
2171,96.5997701715505,0
2172,299.13198719527213,0
2173,504.4898629237462,5
2174,666.1639169334319,111
2175,777.4173027989822,318
2176,805.8380530247068,518
2177,758.8832799803002,677
2178,644.841172125092,775
2179,472.2030698514324,803
2180,260.7793646885004,748
2181,63.17664241014189,644
2182,96.23655913978492,0
2183,302.1977345481408,0
2184,502.18747434950353,6
2185,668.9054420093572,120
2186,786.0502339325287,334
2187,809.8826233275875,538
2188,750.0902897480096,698
2189,632.422227694328,795
2190,458.282032340146,822
2191,265.6324386440121,778
2192,59.35542301929472,666
2193,91.2747270787162,0
2194,284.97086103586963,0
2195,471.9239924484937,6
2196,629.5842567512108,113
2197,715.9874415168678,322
2198,495.7686940819173,520
2199,293.64278092423854,674
2200,167.45054584256755,740
2201,155.42148896002627,582
2202,85.30329147172284,295
2203,21.95272100467865,231
2204,0.0,1
2205,0.0,0
2206,0.0,0
2207,0.0,0
2208,0.0,0
2209,0.0,0
2210,0.0,0
2211,0.0,0
2212,0.0,0
2213,0.3064379326383759,0
2214,18.304194369202992,0
2215,91.42863005827796,0
2216,178.3222523188049,3
2217,300.4104079454979,76
2218,373.2496101124518,154
2219,349.2592136583764,217
2220,271.870639415579,293
2221,283.2635639825985,371
2222,238.8574242797341,382
2223,253.3078880407124,323
2224,62.86423705162929,327
2225,2.0360238076648187,0
2226,36.06254617089387,0
2227,243.3780677993925,0
2228,535.9024870721498,5
2229,668.6284166461462,75
2230,727.5896741360913,311
2231,574.3392432077484,531
2232,379.5863087909381,684
2233,173.81802511696634,712
2234,188.9374538291061,651
2235,154.85923007469424,395
2236,55.55487154231303,203
2237,4.984470692901001,0
2238,111.65558565213824,0
2239,325.36115899203816,0
2240,531.6465566773371,7
2241,646.65722728392,136
2242,697.0819995075104,350
2243,445.9841582533038,564
2244,351.71345317245334,714
2245,233.02757941393747,738
2246,120.15923828285314,648
2247,89.3930066486087,447
2248,22.642206353115,258
2249,0.3734712304030205,148
2250,0.0,44
2251,0.0,1
2252,0.0,0
2253,0.0,0
2254,0.0,0
2255,0.0,0
2256,0.0,0
2257,0.0,0
2258,0.0,0
2259,124.2961503734712,0
2260,345.4998768776164,0
2261,560.5433801198391,8
2262,718.6120003283262,141
2263,820.0340638594763,364
2264,855.6636296478694,572
2265,812.3286546827547,734
2266,704.7689403266845,832
2267,526.7852745629154,858
2268,311.87310186325215,807
2269,84.34909299844051,700
2270,367.7557597515087,0
2271,572.0902076664204,8
2272,740.1891980628745,146
2273,849.3084626118363,370
2274,882.6787326602644,578
2275,824.3700238036607,741
2276,721.4294508741688,839
2277,543.5155544611342,865
2278,320.20848723631275,816
2279,79.45150021494257,706
2280,10.370913339021778,0
2281,133.95510137076252,0
2282,360.0324222276942,0
2283,563.1351062956579,9
2284,737.9709431174585,148
2285,838.7096774193549,371
2286,839.9121726996638,579
2287,771.7249445949271,741
2288,692.1755725190839,839
2289,454.0568825412459,865
2290,251.20659935976352,807
2291,60.83887384059752,685
2292,12.483021026125774,0
2293,164.15291800049246,0
2294,203.6321103176557,0
2295,502.6553394073708,5
2296,648.2229335959943,106
2297,577.3105967331526,253
2298,444.1927275712058,469
2299,549.6039563325946,624
2300,397.4062217844537,590
2301,424.5629155380448,536
2302,301.2455881145858,626
2303,47.30403716209165,462
2304,8.517171951272505,0
2305,150.34063859476316,0
2306,341.14339653615684,0
2307,423.6415497004022,8
2308,394.4635968152342,135
2309,571.4807518673564,351
2310,758.6165148157266,534
2311,776.7585980464584,504
2312,564.15497004022,629
2313,437.8560288927194,773
2314,176.53082163670686,738
2315,41.32808011163094,439
2316,145.6599359763605,0
2317,380.7272428794221,0
2318,587.7493228268899,11
2319,769.8904210785523,162
2320,880.16498399409,390
2321,896.2673397356972,601
2322,842.3561520151029,763
2323,728.3715012722646,859
2324,517.1899367971763,875
2325,266.8205696462283,821
2326,52.84002298284494,714
2327,9.960600837232208,0
2328,117.10375112862184,0
2329,330.5343511450383,0
2330,536.2369695477304,10
2331,708.3682180087006,147
2332,813.0325043092834,365
2333,833.8381351062952,574
2334,783.8832799803007,734
2335,675.1026019863745,829
2336,498.7154231305916,851
2337,275.53968644832963,801
2338,53.60132972174341,695
2339,128.56849708610358,0
2340,352.27776409751294,0
2341,560.4920791266519,12
2342,734.3634572765327,161
2343,839.7603217598295,385
2344,863.2869572354921,593
2345,815.209718460149,753
2346,709.511204136912,849
2347,514.532545350078,873
2348,274.14635147336446,824
2349,70.75432980382506,704
2350,0.8385632616117721,0
2351,68.4150045144874,0
2352,274.2140687843717,0
2353,430.0849544447179,6
2354,594.5477304440616,79
2355,658.1753262743166,243
2356,544.4738570138718,475
2357,621.5238447016335,620
2358,414.7603217598291,691
2359,296.0436674054009,672
2360,231.5973077238776,594
2361,27.1136009193138,457
2362,11.18654800014071,0
2363,94.51079372896656,0
2364,203.95428055487145,0
2365,522.8925551998686,10
2366,736.7274070426004,114
2367,842.5244192727571,283
2368,879.0835590577034,541
2369,829.6088812279406,745
2370,712.9319543626365,848
2371,527.9713535254043,873
2372,294.83091192645486,823
2373,78.20939013379302,701
2374,20.780749815316423,0
2375,149.85635721907573,0
2376,382.7587622096365,0
2377,591.8800787983256,16
2378,706.5952556841501,175
2379,887.447672986949,404
2380,905.374292046294,615
2381,854.0404662234255,777
2382,743.950586883362,874
2383,473.7420996470491,896
2384,278.8270540917672,844
2385,55.08905852417301,711
2386,19.163636890363136,0
2387,141.96421242715255,0
2388,359.56660920955426,0
2389,563.7281457769022,17
2390,724.9774275629974,172
2391,822.5478125256501,395
2392,855.2593778215546,599
2393,807.1205778543871,756
2394,689.6843962899123,849
2395,511.8792579824345,869
2396,220.70713289009265,813
2397,38.18025116966263,706
2398,0.0,0
2399,170.77998030041857,0
2400,351.4918328818846,0
2401,570.2700484281374,22
2402,729.3667405400968,184
2403,836.9633916112615,413
2404,870.3849626528769,623
2405,817.3438397767379,783
2406,675.8228679307232,877
2407,502.74768119510793,877
2408,281.35927111548864,834
2409,72.63810227366001,725
2410,22.731054127261952,0
2411,145.8056307970122,0
2412,363.2828531560371,0
2413,558.8750718213903,24
2414,744.8370680456374,188
2415,850.0759254699169,441
2416,852.2654518591478,656
2417,802.5034884675364,817
2418,690.484691783633,909
2419,499.6696216038744,917
2420,248.5430517934828,842
2421,53.42895838463432,743
2422,18.110716337754013,0
2423,137.84987277353687,0
2424,349.31051465156366,0
2425,543.5011901830418,23
2426,712.9175900845441,173
2427,828.0452269555939,413
2428,856.8209800541736,628
2429,784.2957399655255,785
2430,612.1768037429206,876
2431,444.90683739637205,890
2432,239.5284412706229,835
2433,61.1692522367233,720
2434,18.759647089206663,0
2435,130.72724287942214,0
2436,327.1915784289584,0
2437,523.473282442748,23
2438,681.6424525978823,158
2439,782.6930969383563,379
2440,795.3295575802349,603
2441,734.3244685217105,771
2442,627.0397274891241,853
2443,449.3064105721087,861
2444,240.60781416728227,781
2445,63.51883772469833,691
2446,17.575720265944337,0
2447,40.74031730397159,0
2448,71.69826807847,6
2449,151.9863744562094,43
2450,144.97865878683413,99
2451,93.77411146679798,149
2452,71.21809078223754,175
2453,52.86259541984732,162
2454,42.88763030452266,124
2455,22.810473610769105,79
2456,8.819666748748256,63
2457,7.320790379150388,0
2458,1.4056472133300502,0
2459,1.471312484609702,0
2460,1.2250677173110072,0
2461,5.554871542313058,0
2462,38.21923992448494,0
2463,100.95419847328245,0
2464,223.40966921119585,16
2465,395.0381679389312,90
2466,424.50956250513,168
2467,336.6412213740458,244
2468,254.7709923664121,283
2469,296.8070261840268,282
2470,191.9703685463351,281
2471,84.99343347287203,259
2472,9.076171714684392,220
2473,4.899341643707051,94
2474,2.34558574952316,0
2475,0.815946644184659,0
2476,0.2216202905688253,0
2477,0.1359476319461544,0
2478,10.05994786403892,0
2479,93.27136173356318,0
2480,280.2757941393745,0
2481,426.9638020192069,23
2482,435.7711565295904,133
2483,269.999179184109,244
2484,248.55946811130252,307
2485,149.78248378888614,312
2486,58.4708199950751,267
2487,32.18624312566691,222
2488,25.110810145284404,163
2489,8.52230753732847,127
2490,5.686015535806227,0
2491,32.88804071246818,0
2492,62.75137486661742,0
2493,149.64499712714436,19
2494,193.46425346794703,89
2495,144.1393745382911,143
2496,107.36271854223097,177
2497,129.0055815480588,155
2498,131.06788147418536,115
2499,77.67175572519083,110
2500,34.121316588689155,100
2501,11.173356316178277,99
2502,1.069625707953706,0
2503,24.20234284307173,0
2504,135.35459246491013,0
2505,215.183041943692,26
2506,218.52581465977184,113
2507,147.6504145120249,255
2508,209.99753755232703,320
2509,133.9797258474924,274
2510,145.33366165968968,188
2511,60.07346302224408,137
2512,29.52679963884102,112
2513,6.297481919249952,99
2514,0.3256785632014996,80
2515,3.62203666808444,48
2516,8.348381624668251,2
2517,8.291523023885743,0
2518,17.50261635065254,0
2519,3.1122602533585058,0
2520,0.1758891194990677,0
2521,11.796948388920809,0
2522,66.21111384716409,0
2523,146.2345071000574,0
2524,192.64548961667893,28
2525,243.06410572108675,109
2526,412.27735368956735,201
2527,325.646392514159,222
2528,303.71213986702776,169
2529,230.94270705080856,183
2530,161.02560945579904,262
2531,67.3971928096528,217
2532,16.73027989821881,175
2533,24.81429040466224,0
2534,243.32471476647785,0
2535,444.8575884429122,0
2536,653.8167938931296,42
2537,838.042764507921,236
2538,923.0608224575226,470
2539,959.4352786669943,676
2540,908.6288270540916,830
2541,795.2043831568577,916
2542,598.477386522203,945
2543,345.79537059837463,888
2544,113.93334974965116,762
2545,26.06709937602506,0
2546,243.99983583682177,0
2547,482.5720265944348,0
2548,675.4678650578676,47
2549,857.6417959451693,252
2550,957.9783304604774,492
2551,976.7011409340884,704
2552,926.943281621932,862
2553,792.2802265451859,947
2554,597.9315439546912,957
2555,359.0577033571369,894
2556,115.29590412870397,764
2557,22.739014344964776,0
2558,242.70294672904868,0
2559,483.4133628827055,0
2560,690.3287367643438,47
2561,854.280554871542,243
2562,953.980957071329,475
2563,964.8239349913814,681
2564,903.6834113108432,835
2565,750.7715669375357,922
2566,575.6976935073465,935
2567,344.5333661659689,876
2568,105.47689403266853,751
2569,29.16241601294545,0
2570,206.7306903061643,0
2571,281.57473528687507,0
2572,263.026348190101,41
2573,138.6070754329803,186
2574,177.89542805548714,294
2575,187.52770253632107,281
2576,202.36394976606744,168
2577,196.77214150865964,190
2578,154.44677008946886,177
2579,78.29147172289252,162
2580,13.455224493146178,186
2581,6.367186125866252,0
2582,36.52220306985142,0
2583,69.7159977017155,0
2584,135.9086431913322,21
2585,143.97931543954692,76
2586,147.73454814085196,120
2587,190.34720512189108,155
2588,172.37749322826883,116
2589,155.48305015185085,114
2590,131.53369449232534,106
2591,52.78256587047522,133
2592,14.107773126487718,122
2593,24.2263810227366,0
2594,252.49733234835423,0
2595,497.8597225642288,0
2596,717.7008946893212,54
2597,888.0530247065584,264
2598,987.689813674793,503
2599,1009.0494951982274,714
2600,949.6901420011488,871
2601,813.886152835919,959
2602,617.3540999753754,974
2603,358.877123861118,914
2604,122.93975211360087,785
2605,24.63631542060501,0
2606,254.84486579660185,0
2607,502.2223590248706,0
2608,716.0900435032422,56
2609,883.3353853730608,266
2610,981.2464089304766,504
2611,999.8050562258884,714
2612,937.9688910777314,870
2613,795.5778543872608,957
2614,593.6797176393334,969
2615,340.16457358614474,907
2616,112.61183616514812,776
2617,28.77098819277209,0
2618,239.4874004760732,0
2619,477.8708035787571,0
2620,696.0436674054007,55
2621,863.5106295657883,268
2622,961.000984979069,506
2623,976.4241155708776,715
2624,503.4638430600015,869
2625,309.0474431584996,954
2626,240.3533612410737,948
2627,226.7955347615529,630
2628,120.72149716818517,454
2629,34.17249687365711,0
2630,212.4456209472216,0
2631,432.8654682754656,0
2632,649.7168185176064,51
2633,812.8170401378974,244
2634,892.3869326110151,484
2635,925.3262743166708,691
2636,780.8565213822537,835
2637,445.5983747845358,860
2638,390.3328408437989,861
2639,244.01009603545927,734
2640,32.812115242551094,672
2641,29.95567594188623,0
2642,244.46770089468924,0
2643,482.5884429122547,0
2644,694.5313141262417,60
2645,862.2075843388322,270
2646,950.9665107116476,502
2647,964.737749322827,706
2648,914.7828941968314,857
2649,733.6493474513665,941
2650,438.13305425593046,951
2651,180.5528195025856,839
2652,75.71616186489373,662
2653,0.3753731208821567,0
2654,14.321077256055684,0
2655,91.6523023885742,0
2656,266.9580563079701,0
2657,656.5049659361404,28
2658,804.6088812279406,122
2659,967.6311253385862,287
2660,996.4253467947136,541
2661,935.0201099893296,793
2662,798.9575638184356,957
2663,597.412377903636,970
2664,364.8916523023884,908
2665,132.38939505868834,777
2666,0.0,0
2667,25.47812525650497,0
2668,105.29836657637688,0
2669,240.59344988918983,0
2670,544.2583928424855,34
2671,863.7691865714519,133
2672,973.657966018222,297
2673,988.2725929573992,606
2674,929.1081835344328,874
2675,802.5506853812687,969
2676,605.6985143232373,983
2677,353.29147172289254,922
2678,119.07576130673893,792
2679,37.04342116063366,0
2680,280.5712878601329,0
2681,528.2340146105228,1
2682,747.1866535336125,71
2683,907.3093655093164,291
2684,995.8138389559222,530
2685,1013.13305425593,739
2686,954.9228433062464,892
2687,813.1535746532053,977
2688,604.0302060247885,986
2689,348.850857752606,923
2690,116.90265123532797,792
2691,37.388163834851845,0
2692,231.57678732660267,0
2693,456.9317901994583,1
2694,680.3742920462938,71
2695,836.8218008700647,282
2696,929.3605844209144,515
2697,924.7168185176064,728
2698,831.0473610769102,888
2699,687.1111384716407,975
2700,499.6757777230566,978
2701,267.62291717967656,910
2702,86.65763769186577,770
2703,41.50045144874005,0
2704,259.81490601658044,0
2705,501.94122958220447,1
2706,704.9987687761635,80
2707,857.6807846999917,307
2708,939.7582697201016,549
2709,949.3187228104732,757
2710,887.1316588689157,908
2711,717.114011327259,987
2712,479.128703931708,988
2713,240.3000082081588,918
2714,90.89509972913076,764
2715,0.0,0
2716,0.0,0
2717,0.0,0
2718,25.80439957317572,0
2719,52.610194533366126,0
2720,161.8648937043421,0
2721,289.167282278585,23
2722,407.1698268078469,111
2723,482.4140195354181,236
2724,477.1238611179512,357
2725,535.5269638020193,435
2726,616.0059098744152,493
2727,306.72043010752685,550
2728,344.307641795945,557
2729,143.8192563408027,504
2730,34.93597636050234,0
2731,290.28974800952136,0
2732,534.0248707214971,2
2733,750.0287285561844,79
2734,908.7375851596488,299
2735,994.5805630797014,540
2736,1015.1030123943198,748
2737,953.5007797750964,902
2738,815.4149224328982,987
2739,601.2414840351308,996
2740,341.55175244192714,931
2741,109.58712960682917,796
2742,37.76163506525487,0
2743,254.95157186243125,0
2744,489.8506115078388,2
2745,699.4151686776655,81
2746,867.7214150865962,300
2747,966.5168677665598,537
2748,986.462693917754,743
2749,703.2750554050723,893
2750,285.73011573504056,931
2751,159.28342772716076,823
2752,110.11245177706638,658
2753,47.67298694902732,471
2754,39.60778680675256,0
2755,247.7653287367644,0
2756,461.8566855454321,2
2757,688.9066732331936,67
2758,879.3195436263646,256
2759,971.6264466880076,509
2760,963.0448165476485,748
2761,861.0481818928013,899
2762,707.8264795206435,978
2763,494.9766067471067,974
2764,290.4518591479931,905
2765,96.40687843716655,744
2766,44.30264552530433,0
2767,231.8674307716415,0
2768,436.4667979972091,2
2769,654.4241976524665,67
2770,843.640728884511,241
2771,950.398095707133,484
2772,928.2592999136052,741
2773,844.151686776656,898
2774,708.6165148157266,980
2775,502.6163506525483,983
2776,257.9229253878356,912
2777,76.22917179676595,777
2778,39.84642367166024,0
2779,198.4051254089422,0
2780,393.7351227119756,3
2781,585.8799146351471,77
2782,740.540096856275,241
2783,843.1113026348189,466
2784,866.0592629073298,681
2785,789.418104672968,841
2786,696.3348410425225,963
2787,510.7237181994197,972
2788,284.6986005784665,914
2789,71.2960682918821,785
2790,3.480017961383025,6
2791,47.35195673388236,0
2792,219.6462283509809,0
2793,447.72018386275965,2
2794,667.3520479356481,65
2795,846.7187884757445,250
2796,942.1571041615368,488
2797,910.1965854058932,720
2798,548.1531642452596,869
2799,86.76023967824015,934
2800,38.36083066568167,843
2801,34.6425346794714,513
2802,46.99581383895589,136
2803,0.5827792826069113,0
2804,0.5117274070426003,0
2805,57.638257945639324,0
2806,225.35705491258304,0
2807,345.40137897069684,3
2808,232.4694246080604,70
2809,243.61405236805385,246
2810,336.3970286464745,360
2811,379.5883608306656,259
2812,302.647131248461,219
2813,154.55347615529837,298
2814,61.38266436838219,378
2815,46.7516211113847,260
2816,33.02757941393745,164
2817,7.156883172642836,0
2818,6.511001347103728,0
2819,7.333616887913857,0
2820,2.8249746915100262,0
2821,46.64139726316531,0
2822,138.39161126159402,0
2823,251.1963391611261,1
2824,449.2838381351061,47
2825,725.7161618648936,145
2826,714.1467618813098,275
2827,658.6144627759993,610
2828,387.58310760896313,781
2829,314.6741360912747,600
2830,150.52327013050973,684
2831,74.5813838955922,600
2832,10.635721907576125,406
2833,1.7508002954937203,0
2834,3.887826037542857,0
2835,3.765492899942543,0
2836,3.338789344844069,0
2837,1.1524255109578925,0
2838,48.56152015103012,0
2839,131.5460067306903,0
2840,461.0994828859887,3
2841,578.3981777887219,56
2842,670.0874168923908,152
2843,351.9740622178444,328
2844,323.4178773701058,657
2845,269.7201017811705,691
2846,249.7455470737913,476
2847,179.7607321677747,294
2848,109.2218665353361,292
2849,39.85676762702124,230
2850,4.182189354282674,0
2851,0.2120441051738761,0
2852,0.5335303291471721,0
2853,0.4778321079724675,0
2854,0.5350227216762553,0
2855,25.16211113847164,0
2856,109.93187228104736,0
2857,284.56866124928183,1
2858,311.45448575884427,32
2859,374.3597636050234,123
2860,563.6050233932528,271
2861,476.8222112780104,347
2862,375.2096565117804,620
2863,173.4359836029955,493
2864,70.19271893103851,254
2865,17.39383492646235,117
2866,0.4719691373224985,130
2867,186.6002915005624,2
2868,138.8009681623533,32
2869,237.92228046106405,144
2870,493.0162247941119,248
2871,437.8984377137541,85
2872,642.4858742022,259
2873,521.3535254042517,426
2874,245.44248596007657,253
2875,172.54437397259355,589
2876,67.15446582474407,552
2877,87.33563161782811,0
2878,322.0181032359958,0
2879,575.2441927275709,5
2880,790.9710251990479,114
2881,948.178908016386,344
2882,1043.0723138799965,579
2883,1028.9255519986864,781
2884,1005.3088702373548,927
2885,782.6028071903472,1006
2886,629.7666722827753,1011
2887,382.7874907658213,944
2888,141.4347861774604,795
2889,14.938849216120822,0
2890,66.91832532601236,0
2891,176.160534605881,3
2892,469.0942296642863,61
2893,411.5796601822209,199
2894,850.8043995731756,314
2895,1106.1130263481898,454
2896,829.5001231223837,479
2897,455.1793482721824,714
2898,120.1653944020356,745
2899,64.18575063613233,392
2900,58.33333333333334,394
2901,0.0861856685545432,0
2902,108.25837352917034,0
2903,335.8511860789624,0
2904,561.4134449642943,5
2905,805.021297552746,116
2906,952.8613641960108,346
2907,1055.3390069729303,583
2908,942.167206510964,786
2909,1018.6831058909768,932
2910,861.6936315778967,1004
2911,698.7989610059495,996
2912,386.8970423267395,948
2913,112.76962492206616,816
2914,116.99335139128294,0
2915,344.16810309447584,0
2916,582.7874907658212,6
2917,790.6353780522705,122
2918,945.0044431121056,353
2919,894.0126485726812,590
2920,654.3954690962814,793
2921,581.0989552186301,940
2922,555.0988451751812,1013
2923,144.64571534104894,902
2924,56.42810772089273,793
2925,127.00812607732088,0
2926,352.4111466797997,0
2927,600.851596486908,7
2928,803.8614827583059,135
2929,966.9714276636138,377
2930,157.65436468850035,846
2931,9.874415168677668,0
2932,33.75312203187109,0
2933,107.354510383321,4
2934,195.57169826807848,59
2935,311.14257572026594,115
2936,391.58048099811214,149
2937,437.8421381622565,224
2938,585.6974246193819,268
2939,558.0078798325535,324
2940,366.99598366293327,413
2941,259.3919992836515,470
2942,119.84153424975008,464
2943,113.9031288009372,0
2944,361.1076910448986,0
2945,605.5897562176804,7
2946,816.5907411967493,134
2947,973.0772387753426,370
2948,1055.0940266203545,608
2949,1060.4826397439056,812
2950,781.0884018714602,958
2951,372.7078716243946,977
2952,312.574752875787,823
2953,174.05606172535497,614
2954,120.55559497326789,453
2955,26.48217622434345,375
2956,124.528441270623,0
2957,362.4681933842239,0
2958,594.7415126862517,7
2959,809.6012552756509,135
2960,978.2654792196776,370
2961,164.5907968004067,936
2962,58.5652138225396,745
2963,37.90275225882219,0
2964,41.75566792461472,0
2965,26.39238787970628,2
2966,47.49642421162381,28
2967,71.18831437597908,67
2968,106.71050267208848,92
2969,111.57156002540204,99
2970,91.5897429071524,65
2971,82.44492083954981,37
2972,114.08967786707258,52
2973,61.49796681685378,62
2974,33.24666483190173,81
2975,3.620567594188623,0
2976,1.0913120368919436,0
2977,0.2972955117386681,0
2978,2.598668182556439,0
2979,38.24036386285615,0
2980,152.1926490583814,0
2981,569.9101631159303,4
2982,730.2221628637849,61
2983,654.9998880705606,231
2984,388.1609033665176,442
2985,251.40247587920567,497
2986,248.53314539479828,514
2987,272.82624191604344,346
2988,152.69262392580936,259
2989,98.63961381386684,332
2990,48.88200047317624,310
2991,0.5726622495318486,0
2992,0.1846835754740211,0
2993,4.666735509289782,0
2994,45.4856910377611,0
2995,104.16666666666669,0
2996,274.4717137723786,5
2997,563.8311208614089,69
2998,563.7460105933533,142
2999,724.9222090394215,291
3000,1079.3985471558726,401
3001,1010.0694144033224,457
3002,868.4364905775163,814
3003,595.1911914728954,1034
3004,321.26360875437456,970
3005,104.38676043987726,832
3006,38.63524434196684,0
3007,168.7132342882158,0
3008,395.7230361979808,4
3009,714.4629308702663,59
3010,833.912008536485,182
3011,704.0076335877861,409
3012,597.5785931215628,625
3013,467.5551998686694,779
3014,499.782483788886,827
3015,363.9087252729212,526
3016,175.562258885332,517
3017,48.74004760732164,624
3018,107.03028810637775,0
3019,318.50939834195185,0
3020,489.40121480751856,6
3021,352.03972748912406,119
3022,449.1135188377245,311
3023,648.6702782565869,376
3024,290.5729294919149,513
3025,435.37306082245743,579
3026,296.73110071410986,575
3027,239.126241484035,282
3028,171.975293441681,440
3029,63.529097923335776,319
3030,7.970363718006289,276
3031,139.59410654190268,0
3032,382.03439218583264,0
3033,622.6606747106624,9
3034,828.0062382007713,149
3035,993.7535910695228,383
3036,1051.5277609672828,618
3037,1068.989575638184,816
3038,1004.4426660100138,958
3039,884.2866868490812,1033
3040,649.1715622471593,1036
3041,382.3873430189607,968
3042,100.06976935073465,833
3043,16.017102818383286,609
3044,60.6234096692112,0
3045,217.4854305179348,0
3046,476.8837724698349,5
3047,763.3771160022425,89
3048,589.4600584332177,272
3049,659.8949355659528,577
3050,689.1098251662153,781
3051,622.0327505540505,846
3052,423.822129196421,941
3053,327.8769596979397,956
3054,381.65271279651984,886
3055,163.110481818928,662
3056,25.624379724355087,486
3057,72.01633423623079,0
3058,321.28580809324467,0
3059,561.394976606747,8
3060,795.8774521874742,104
3061,928.2504309283426,346
3062,945.5512733145114,610
3063,995.5809047165856,811
3064,963.165300594505,937
3065,820.7676680620536,983
3066,345.5039809570713,1015
3067,350.07182139046216,895
3068,144.97865878683425,756
3069,18.54694630292297,483
3070,0.0,0
3071,122.27171990777012,0
3072,340.2187158651083,0
3073,584.8313223344004,9
3074,406.7040137897069,373
3075,420.782288845112,609
3076,89.28702156971057,622
3077,114.12585970920212,343
3078,52.94262496921938,73
3079,9.79848969876057,125
3080,3.6004978137457804,157
3081,21.83274826340173,0
3082,19.46452956056501,6
3083,38.38883497255093,48
3084,68.0232514756031,108
3085,330.8674655941338,162
3086,439.4841869044246,186
3087,326.24558811458587,306
3088,316.33423623081336,529
3089,161.68431420832314,567
3090,82.9434457851104,324
3091,42.10990724780432,231
3092,7.600311466354311,143
3093,179.58504599725973,0
3094,400.0510078446546,0
3095,643.7571712239413,11
3096,852.0205751183339,158
3097,1011.0682777301324,393
3098,1093.162603628006,628
3099,1140.7494049084787,827
3100,1149.2653697775588,964
3101,944.78576705245,982
3102,626.9809926916412,924
3103,400.2432728476932,827
3104,198.3470819995075,812
3105,155.1054748419929,0
3106,402.5034884675368,0
3107,642.8240170729706,12
3108,852.9200525322169,158
3109,1009.3244685217109,392
3110,1088.4634326520556,625
3111,1104.0999753755232,823
3112,1038.0037757530986,965
3113,886.7992284330622,1041
3114,690.0742838381351,1045
3115,423.0690306164328,978
3116,192.9163588607076,846
3117,28.56836469644374,657
3118,164.61234689503596,0
3119,408.3743741278831,0
3120,646.4356069933515,13
3121,853.9358121973241,163
3122,1012.1275547894606,400
3123,1090.515472379545,637
3124,1102.273660018058,837
3125,1033.4277271607975,980
3126,886.8382171878845,1057
3127,679.2046294016251,1062
3128,438.4983173274235,995
3129,166.53328408437983,862
3130,19.199396700320115,671
3131,16.719295450265797,0
3132,166.67077074612158,0
3133,407.5576623163424,0
3134,645.8261511942873,12
3135,858.6206188951813,156
3136,1014.55511778708,390
3137,1091.7261758187635,623
3138,1099.5649675777722,819
3139,1030.087006484445,961
3140,880.9180825740787,1046
3141,653.2935237626203,1050
3142,429.77099236641214,982
3143,183.9345809734877,850
3144,22.27108031097195,657
3145,14.590002462447677,0
3146,161.30673889846506,0
3147,401.807846999918,0
3148,636.628909135681,14
3149,843.0353771649017,164
3150,995.3849626528768,400
3151,1070.0155955019293,634
